mkt_email,next_mnth_pv,age,tenure,ammount_spent,vehicle,food,beverage,art,baby,personal_care,toys,clothing,decor,cell_phones,construction,home_appliances,electronics,sports,tools,games,industry,pc,jewel,books,music_books_movies,health
0,171.15,26.0,1.0,233.23,0,2,0,4,1,0,2,4,1,2,0,0,1,3,2,2,1,5,0,0,2,1
0,47.95,39.0,0.0,75.83,0,0,1,0,1,3,0,2,0,2,1,0,3,2,1,2,2,3,1,5,0,1
0,82.18,41.0,0.0,32.59,0,0,0,0,0,1,0,2,1,3,1,1,3,1,0,2,1,1,1,1,0,1
1,1055.03,54.0,0.0,25.33,0,1,0,1,0,0,0,1,1,3,0,0,2,1,0,1,2,5,0,0,1,3
0,157.34,41.0,1.0,49.14,0,0,1,0,1,1,0,6,2,4,2,0,3,2,0,2,2,3,0,0,1,0
1,1350.61,32.0,0.0,241.62,0,1,1,1,1,1,0,3,0,2,1,0,5,0,0,1,1,6,0,3,1,5
0,42.54,45.0,0.0,51.41,0,0,1,1,1,0,3,2,0,4,4,0,0,1,0,3,0,2,1,0,1,2
1,1443.77,22.0,1.0,123.12,0,0,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,5,1,2,3,1
1,1619.28,44.0,0.0,83.21,0,0,0,0,2,1,1,2,0,3,0,1,2,0,1,3,1,1,0,2,0,5
1,1996.01,32.0,0.0,275.16,0,0,3,1,0,1,1,1,1,8,2,0,1,0,2,1,3,3,2,0,2,3
0,10.25,55.0,0.0,117.12,0,2,2,0,1,1,1,1,3,1,4,2,2,1,1,1,0,0,2,0,1,3
1,1613.15,30.0,0.0,88.07,0,0,0,0,1,2,0,4,1,2,1,2,3,1,1,1,1,1,2,2,0,2
0,166.29,41.0,0.0,145.78,0,0,0,1,0,1,2,3,1,1,1,2,1,1,0,4,0,0,0,1,1,2
0,73.61,30.0,1.0,44.57,0,0,0,0,3,0,2,1,0,2,1,4,0,3,1,3,0,2,0,0,1,2
0,30.77,54.0,0.0,70.49,0,2,2,2,0,2,0,2,0,2,2,1,1,2,0,2,1,4,2,0,4,2
0,76.27,24.0,0.0,237.02,0,2,0,1,2,1,1,5,3,1,1,0,1,1,0,1,0,4,2,2,0,1
1,1745.53,40.0,1.0,116.68,0,1,2,3,0,1,0,2,1,1,2,1,1,0,3,3,0,1,1,0,0,2
1,1556.54,55.0,0.0,148.69,0,1,1,1,1,0,0,1,1,4,0,1,3,0,2,5,1,1,1,2,3,0
0,18.23,41.0,0.0,130.54,0,2,0,2,1,1,0,2,1,7,2,2,3,0,1,0,0,0,1,1,1,4
0,299.53,27.0,0.0,373.76,0,0,1,1,1,1,1,6,2,6,2,2,1,0,1,2,1,2,1,1,1,2
0,24.11,32.0,1.0,129.26,0,1,0,2,1,1,1,1,0,5,2,0,5,0,1,1,1,1,0,0,0,4
1,1489.51,46.0,0.0,20.39,0,3,1,2,3,1,2,1,0,3,2,1,0,0,0,3,0,0,2,1,0,1
1,2318.05,28.0,0.0,7.53,2,1,2,1,3,0,1,4,2,4,1,0,2,3,0,2,1,2,1,1,1,4
1,1346.7,38.0,3.0,23.61,0,2,1,2,0,0,1,0,0,3,1,0,3,0,2,1,1,3,2,1,2,1
1,1160.26,39.0,0.0,22.38,0,1,1,0,0,0,1,2,1,3,3,0,0,1,1,0,0,0,1,0,0,4
0,95.76,46.0,0.0,45.88,0,4,2,0,0,0,0,0,0,3,0,0,1,2,0,5,0,4,0,1,0,2
0,135.52,39.0,0.0,119.76,1,1,1,1,1,2,1,1,1,4,1,0,4,4,0,1,2,0,1,1,1,2
1,1753.89,32.0,0.0,70.67,1,0,0,0,1,1,0,2,5,2,0,0,5,1,1,1,3,4,2,1,1,3
1,1169.43,32.0,1.0,94.67,0,0,2,1,1,0,0,1,0,2,2,1,4,0,0,2,1,1,1,0,2,2
0,69.41,38.0,0.0,90.86,0,3,2,2,2,3,1,0,1,2,2,0,2,3,2,4,1,1,1,0,2,1
1,1484.93,29.0,0.0,60.72,0,1,1,1,1,2,1,0,0,1,2,2,1,3,0,1,1,3,1,1,0,3
0,10.66,28.0,0.0,14.11,0,2,0,2,1,2,1,4,0,3,0,1,2,1,3,2,0,1,1,1,2,2
1,1351.26,43.0,0.0,237.75,0,1,0,0,0,0,0,1,0,5,1,3,0,2,0,1,0,1,2,0,2,1
1,1692.99,23.0,0.0,114.04,0,0,0,3,1,2,1,1,1,1,1,5,2,0,2,2,1,0,0,0,0,2
1,1553.77,33.0,2.0,85.28,0,1,1,2,0,0,2,2,0,5,0,0,4,0,1,2,3,2,1,2,1,2
0,151.48,58.0,1.0,78.08,0,0,1,1,0,1,2,1,0,1,1,2,2,1,1,4,1,3,0,4,3,1
0,12.31,34.0,0.0,81.52,0,0,2,0,0,1,0,4,1,3,0,2,0,3,0,2,1,6,2,2,2,2
1,1436.9,25.0,0.0,394.63,0,0,1,0,0,0,2,1,1,4,1,1,3,0,1,2,1,3,1,2,0,2
1,1475.74,62.0,0.0,10.15,0,2,0,0,1,2,1,2,0,2,0,1,3,1,0,3,1,3,0,1,0,2
1,1484.68,29.0,0.0,25.08,0,1,1,1,2,0,0,2,1,4,0,2,3,1,0,1,2,2,1,0,1,0
1,1890.99,34.0,1.0,200.54,0,0,1,2,1,1,0,2,0,4,0,3,1,2,2,2,0,0,2,0,1,4
1,1913.01,45.0,1.0,173.02,0,1,2,2,2,1,1,1,2,4,0,2,2,0,0,4,1,2,1,0,1,0
0,168.65,49.0,0.0,77.92,0,2,0,1,0,1,1,1,1,2,0,1,0,0,1,0,2,2,3,0,0,2
1,1573.09,39.0,1.0,156.62,0,1,1,0,2,0,1,1,0,4,2,1,0,2,1,1,1,0,0,0,1,3
0,316.61,40.0,0.0,103.22,0,2,1,2,1,1,1,3,1,3,0,1,2,1,2,3,2,1,0,0,1,1
0,27.45,50.0,0.0,9.42,0,0,0,2,1,1,2,2,0,4,0,3,3,2,2,0,0,0,1,0,1,4
1,1163.1,42.0,0.0,149.38,0,3,0,0,0,4,2,0,0,1,0,0,1,0,1,1,2,0,3,4,1,0
1,1448.86,46.0,3.0,8.85,1,0,1,0,3,0,2,2,1,4,1,1,0,0,0,1,2,4,0,3,0,0
1,1062.24,39.0,2.0,52.65,0,0,0,2,0,1,0,1,0,3,1,0,5,0,1,2,0,4,1,0,0,1
0,4.44,44.0,0.0,81.78,0,1,0,2,4,1,0,2,0,2,0,2,3,1,0,1,0,1,2,0,1,2
0,3.68,28.0,1.0,14.45,0,1,1,1,0,2,1,4,1,2,0,3,1,1,1,2,2,1,1,1,3,3
0,1.33,35.0,1.0,85.33,0,0,3,2,2,0,0,2,0,5,1,1,5,0,2,5,3,3,0,1,0,2
1,1468.5,32.0,1.0,173.07,0,3,1,0,3,1,0,3,2,0,1,2,2,0,1,1,1,6,1,0,0,1
1,1198.36,27.0,0.0,36.52,0,0,0,1,1,1,1,0,0,3,1,2,1,1,0,4,0,2,0,2,1,0
1,1391.26,34.0,0.0,251.48,0,2,1,0,0,0,1,3,0,4,0,0,1,2,2,1,2,1,0,1,1,0
1,2129.04,48.0,0.0,65.02,0,0,0,0,1,1,1,3,2,4,1,1,2,4,2,3,0,1,0,1,0,3
1,1646.43,32.0,1.0,82.71,0,1,0,2,2,1,1,3,2,1,1,1,1,0,0,6,1,0,0,0,1,1
0,177.06,51.0,1.0,56.72,0,1,0,1,0,1,0,3,1,5,1,1,3,0,2,3,0,3,0,2,1,0
1,1327.42,46.0,1.0,47.53,0,0,1,2,0,3,1,2,1,1,0,2,1,0,1,0,2,1,0,3,2,1
1,1925.63,26.0,0.0,30.74,0,1,0,0,2,0,3,4,1,4,1,0,1,4,0,1,0,2,0,0,2,5
1,1354.05,42.0,0.0,11.01,0,0,0,1,0,5,2,3,1,1,0,0,0,0,1,2,0,1,1,0,2,1
0,28.9,39.0,1.0,40.16,0,4,0,3,3,0,3,4,0,1,2,0,4,2,2,4,0,5,1,1,0,7
0,51.62,29.0,0.0,10.44,0,2,0,0,0,2,1,2,1,5,1,2,0,0,0,2,1,2,2,1,0,3
1,1657.2,38.0,0.0,112.0,0,1,2,1,1,0,1,4,0,3,2,1,1,1,3,1,1,1,1,0,0,1
0,9.19,29.0,0.0,47.34,0,2,0,1,1,0,1,2,1,4,2,0,2,2,0,2,1,2,1,0,2,2
0,5.86,30.0,0.0,75.29,0,2,0,0,2,1,1,1,1,0,0,1,2,2,1,1,0,0,2,1,1,5
0,133.34,47.0,2.0,41.35,0,0,1,0,2,1,3,2,0,3,2,4,0,1,0,2,0,3,1,0,1,2
1,1589.76,36.0,0.0,111.85,0,1,0,2,0,2,1,1,0,4,1,3,2,1,0,1,1,2,2,0,0,3
1,1964.1,33.0,1.0,21.2,0,2,1,1,1,1,0,2,1,4,1,0,0,1,5,2,1,4,1,0,3,1
1,942.1,55.0,1.0,206.53,0,0,1,1,0,1,0,1,1,2,0,1,2,0,0,1,0,3,0,1,0,4
1,1566.89,38.0,0.0,152.09,1,0,0,1,1,0,0,0,1,2,0,3,2,1,0,2,2,0,1,2,0,3
0,39.66,36.0,0.0,290.35,0,1,1,2,1,0,0,3,0,3,0,0,2,2,0,0,1,3,1,0,2,3
1,1368.32,21.0,0.0,53.35,0,0,2,2,0,0,3,2,1,2,2,0,2,1,0,3,1,1,1,1,0,2
0,184.72,29.0,0.0,76.05,0,0,0,1,0,0,0,3,1,2,0,0,3,1,1,2,0,1,1,0,1,2
1,1203.11,47.0,1.0,127.83,0,0,0,2,1,2,0,1,0,1,0,1,2,0,0,0,1,3,1,0,1,4
0,110.54,50.0,2.0,231.95,0,2,0,0,0,0,3,2,1,3,3,0,1,1,3,2,1,0,1,0,2,4
1,1685.22,44.0,0.0,130.08,0,0,0,1,2,3,0,1,1,1,1,2,8,1,3,0,3,1,0,2,1,1
0,7.08,23.0,0.0,75.83,0,1,0,1,1,2,1,1,0,2,0,0,3,1,0,1,1,2,2,2,2,2
1,1697.24,37.0,0.0,60.83,0,0,2,0,2,2,0,0,4,3,0,1,1,0,2,2,2,2,1,2,2,2
0,158.64,33.0,0.0,109.51,0,0,0,1,0,3,0,0,0,5,0,0,1,1,0,3,2,1,0,1,1,0
1,1663.52,50.0,0.0,58.92,0,2,0,1,2,2,0,0,0,3,0,1,1,2,3,2,0,2,1,1,2,3
0,62.04,47.0,0.0,17.27,1,0,1,1,0,0,2,3,2,3,2,4,3,5,0,3,1,3,2,2,1,2
1,1716.59,24.0,0.0,444.09,1,0,0,1,3,2,1,1,1,6,0,1,0,1,1,1,0,1,2,1,1,1
1,1288.34,21.0,0.0,352.09,0,0,1,0,1,1,0,1,3,1,0,1,1,1,1,1,2,0,0,2,2,2
0,49.52,57.0,1.0,355.26,0,0,0,1,2,1,0,2,1,2,0,1,1,0,0,1,1,1,1,1,1,2
0,10.38,32.0,1.0,8.46,0,0,0,3,1,1,0,1,0,3,1,2,2,1,3,3,1,1,2,4,2,4
1,1459.1,37.0,0.0,61.52,0,0,0,0,1,1,2,2,1,2,2,1,1,1,1,4,1,1,0,0,1,1
1,1702.82,62.0,1.0,91.51,0,0,1,1,0,0,1,1,3,4,1,1,1,2,0,1,3,1,2,1,2,2
0,108.98,42.0,0.0,39.21,0,1,1,2,1,3,1,0,0,4,0,1,2,4,0,1,0,1,0,0,1,1
0,14.25,69.0,0.0,40.31,0,1,0,2,1,1,2,1,0,4,0,1,1,0,0,2,0,1,1,1,0,4
0,100.29,34.0,1.0,177.04,0,0,0,1,1,1,1,4,0,4,0,1,1,1,1,3,1,1,3,1,3,3
1,1567.24,49.0,0.0,150.52,0,0,0,1,1,1,2,2,0,5,3,0,1,1,1,2,1,2,0,1,0,2
0,659.61,37.0,0.0,287.32,0,2,2,0,1,2,1,0,2,1,1,1,2,2,0,2,0,2,1,3,2,0
0,2.41,24.0,2.0,22.96,0,6,2,1,2,1,1,1,0,3,2,0,2,1,1,1,0,2,3,0,4,1
1,2155.73,30.0,0.0,25.2,0,2,3,0,3,2,2,3,1,4,1,0,1,2,0,1,3,2,1,1,2,2
0,123.36,35.0,0.0,16.59,0,2,1,0,2,0,1,3,1,3,2,3,0,0,1,1,0,2,1,1,1,3
1,1538.04,51.0,0.0,42.9,0,2,0,3,1,0,0,3,0,4,0,1,0,0,0,3,2,0,1,0,1,3
0,94.98,26.0,1.0,54.99,0,0,1,0,1,0,0,2,1,0,1,1,2,1,2,2,1,5,0,0,0,1
1,1053.65,46.0,0.0,208.69,0,0,1,0,0,0,0,1,1,4,1,0,3,0,2,0,1,3,1,1,0,3
1,1637.06,33.0,1.0,62.79,0,1,1,0,4,0,1,2,2,3,0,1,2,0,2,1,1,1,0,0,1,4
0,126.43,34.0,2.0,130.7,0,1,1,0,1,2,0,1,2,3,0,1,1,1,3,2,0,3,3,1,0,0
1,1593.61,56.0,0.0,88.27,0,2,1,2,2,1,2,0,2,3,1,2,1,0,1,2,0,2,1,2,1,2
1,1522.39,31.0,0.0,80.32,0,6,0,0,0,0,3,2,1,2,0,1,2,2,1,0,2,0,2,1,2,1
1,1347.53,44.0,1.0,25.03,0,0,2,1,0,1,1,3,2,4,0,0,1,1,1,1,0,4,1,2,3,0
1,1513.93,51.0,0.0,21.11,0,2,2,0,0,2,2,1,2,1,0,1,2,2,0,2,1,2,0,1,4,3
1,1380.75,54.0,2.0,119.68,0,1,3,1,2,0,0,1,0,3,1,0,4,1,0,3,1,0,1,0,1,2
1,2063.94,29.0,1.0,0.71,0,1,1,2,0,2,0,0,1,4,2,1,3,2,3,3,1,4,0,2,1,4
0,105.11,40.0,0.0,46.41,1,1,0,3,1,0,0,4,0,4,0,1,2,1,1,2,0,3,1,0,2,1
0,292.69,46.0,0.0,18.41,0,0,0,0,0,2,1,3,1,3,0,0,3,1,0,3,2,0,2,2,0,1
1,1813.6,45.0,0.0,46.21,0,0,0,1,2,0,0,2,1,5,2,2,2,0,0,1,1,6,1,3,0,5
1,1950.94,28.0,0.0,24.17,0,1,2,1,3,0,0,2,5,4,2,0,2,2,1,2,0,1,0,0,4,2
0,78.46,34.0,1.0,10.56,0,1,2,3,1,1,1,2,0,2,2,1,5,4,0,2,3,3,2,2,0,5
1,1899.63,42.0,0.0,83.37,0,1,0,1,2,0,0,4,1,3,2,2,2,0,2,4,1,2,1,0,1,2
0,120.95,58.0,1.0,225.66,0,2,0,0,1,0,0,2,0,5,1,1,5,0,0,4,0,0,1,1,3,0
1,1553.06,50.0,1.0,29.23,0,0,0,2,1,1,3,1,0,2,0,1,2,2,1,4,1,1,1,2,0,1
0,17.16,31.0,0.0,48.65,1,0,0,0,0,0,1,1,0,8,1,1,1,0,2,3,0,1,0,1,0,3
1,1460.18,24.0,1.0,369.36,0,1,0,0,1,1,0,0,2,4,2,0,1,2,2,0,0,2,1,2,4,3
1,8161.2,66.0,1.0,38936.22,1,0,2,1,0,0,0,2,2,4,1,0,2,0,0,1,2,1,0,3,1,2
1,1061.3,36.0,0.0,176.63,0,1,2,1,1,0,0,1,0,1,1,0,1,1,2,1,2,2,0,2,0,2
1,1779.34,43.0,0.0,11.45,0,1,1,0,1,1,1,0,1,4,0,0,2,2,1,4,1,1,1,2,3,3
0,55.01,30.0,1.0,51.82,0,2,2,3,2,2,1,5,1,3,6,1,0,2,1,4,0,2,0,0,1,2
1,1941.35,50.0,1.0,63.49,0,3,2,2,1,2,0,2,1,3,1,1,2,2,3,4,0,4,1,0,0,0
1,1453.93,43.0,0.0,113.91,0,2,0,1,0,0,1,4,0,6,1,0,0,0,2,1,1,5,1,0,2,0
0,4.64,28.0,0.0,36.86,0,3,0,2,0,0,0,2,1,5,2,2,0,1,1,1,1,1,2,0,2,0
1,1571.58,34.0,0.0,66.11,0,2,2,2,0,0,1,2,2,6,0,1,1,0,0,1,1,2,1,1,0,2
0,193.34,37.0,0.0,120.79,0,0,3,4,0,1,1,1,2,5,0,1,1,0,1,2,1,3,1,2,1,2
1,1911.39,36.0,0.0,51.89,0,1,2,0,1,0,1,2,0,6,1,0,4,2,2,2,1,3,3,0,1,2
0,57.89,53.0,1.0,76.13,0,0,0,1,2,3,2,1,2,6,2,0,2,2,3,2,0,4,1,2,1,0
1,1699.78,78.0,0.0,99.67,0,0,2,0,3,0,2,5,2,4,1,0,2,1,0,0,0,2,3,1,1,2
0,35.45,28.0,0.0,124.87,0,0,1,0,1,0,3,2,0,2,0,0,7,1,0,5,1,4,0,0,2,4
1,1529.72,36.0,0.0,49.12,0,1,0,1,1,1,1,2,0,1,0,1,3,4,0,1,2,1,0,2,1,3
0,125.42,37.0,1.0,59.17,0,1,1,0,1,4,1,3,0,1,1,2,3,0,2,1,1,2,0,1,0,0
1,1335.74,25.0,0.0,216.89,0,1,1,0,0,1,1,2,2,3,1,1,6,1,0,0,0,3,2,0,1,2
1,1897.39,31.0,1.0,38.48,0,0,1,1,1,1,2,0,2,3,1,0,2,3,1,2,0,1,1,0,1,8
0,107.44,46.0,0.0,3.79,0,1,0,0,1,1,0,2,1,4,2,2,1,1,1,1,1,1,0,3,1,0
0,75.83,34.0,1.0,219.27,0,1,1,1,1,2,1,3,2,1,1,1,1,1,0,3,2,1,2,0,3,1
1,1467.82,42.0,1.0,74.83,0,0,0,0,3,0,1,2,1,1,0,2,2,1,0,2,1,3,0,1,1,5
0,52.07,36.0,0.0,2.92,0,2,1,2,2,2,1,1,1,1,2,1,3,0,2,1,0,1,0,0,2,1
0,17.02,27.0,0.0,18.73,2,2,1,1,0,2,1,0,0,1,1,1,0,0,0,2,3,1,2,1,0,3
0,33.44,35.0,1.0,147.2,0,0,3,2,0,1,1,1,2,5,0,1,1,0,0,2,1,1,1,2,1,1
1,1618.55,62.0,0.0,6.6,1,5,2,0,0,1,1,0,3,6,2,2,0,1,0,0,1,0,1,3,0,0
1,1543.56,38.0,0.0,15.18,0,1,2,1,1,1,0,1,1,2,1,0,2,1,3,1,0,3,2,2,1,3
1,1297.09,28.0,1.0,68.22,0,1,2,1,1,3,0,1,1,3,0,0,1,1,0,0,1,5,1,1,0,0
0,58.42,20.0,0.0,155.13,0,1,0,1,0,1,0,3,0,3,2,1,0,0,0,0,1,0,1,0,0,3
0,5.76,48.0,0.0,7.01,0,0,0,1,1,2,2,1,2,3,3,0,1,1,0,0,1,0,1,0,0,2
1,2040.36,40.0,0.0,105.91,0,1,0,0,3,0,2,1,2,5,2,1,4,1,0,2,1,3,2,1,0,5
0,63.36,70.0,0.0,468.38,0,0,4,1,2,0,0,2,2,3,0,3,1,1,1,3,0,1,1,0,1,0
0,1.98,55.0,1.0,14.64,0,0,0,1,1,2,0,1,1,1,0,0,3,2,0,2,2,0,1,4,1,1
1,1894.39,33.0,0.0,141.12,0,1,0,2,1,2,4,5,3,2,1,1,0,1,0,1,0,0,0,0,1,3
0,69.31,41.0,1.0,76.73,0,1,2,1,0,0,0,2,1,1,1,1,2,0,0,2,3,2,2,0,0,4
1,1417.95,20.0,2.0,433.84,0,2,0,1,0,1,1,1,0,5,0,1,2,1,0,2,1,3,1,2,0,1
0,32.08,28.0,0.0,8.83,0,0,0,0,2,0,1,4,0,3,1,0,3,2,0,1,1,2,0,0,1,0
0,21.75,38.0,1.0,28.29,0,2,1,1,1,0,0,4,2,3,0,1,2,1,1,2,1,2,1,0,3,2
0,64.86,35.0,0.0,136.58,0,2,2,2,0,0,0,4,0,2,0,1,3,2,1,0,0,4,1,2,0,1
1,1858.73,67.0,0.0,20.23,1,1,0,0,1,0,4,2,2,3,0,1,3,0,0,4,2,0,1,1,1,2
0,224.66,53.0,1.0,80.71,0,0,1,3,0,0,0,0,1,2,1,1,3,1,1,1,1,1,0,0,5,2
1,1657.4,25.0,1.0,20.32,0,0,2,1,2,3,1,1,2,4,1,0,2,1,1,1,0,5,0,0,3,2
1,1457.42,57.0,0.0,70.14,0,0,0,1,0,1,2,2,1,2,0,0,2,1,1,2,1,6,0,0,2,1
1,1783.83,27.0,1.0,316.78,0,1,1,1,0,2,2,2,5,0,3,0,1,0,0,2,2,3,2,0,0,3
0,50.63,42.0,0.0,24.04,0,1,1,2,1,0,2,3,0,5,0,1,3,2,0,3,0,2,1,0,4,0
1,1238.76,64.0,2.0,4.45,0,1,2,0,1,4,0,2,0,2,2,1,3,1,0,0,0,1,2,1,1,1
0,92.35,70.0,0.0,16.8,0,0,0,0,1,0,1,1,1,4,0,3,1,1,3,3,3,5,0,0,1,2
0,326.01,23.0,2.0,169.8,0,0,2,3,2,0,1,2,1,1,1,0,1,0,0,1,0,4,0,2,1,3
0,94.32,51.0,1.0,140.23,0,0,1,0,1,0,2,2,0,6,0,0,2,1,0,1,4,0,3,1,0,3
1,1305.23,33.0,1.0,24.19,0,2,0,0,0,0,2,3,1,0,2,1,1,2,1,2,1,3,0,2,1,2
0,100.97,23.0,0.0,76.22,0,4,1,1,1,2,1,1,0,4,1,1,3,0,3,1,0,2,1,0,0,0
0,149.92,36.0,1.0,33.96,0,2,0,1,0,1,2,4,0,2,0,1,1,0,0,3,2,4,0,0,1,2
1,1070.14,44.0,0.0,141.35,0,0,1,0,2,1,0,2,0,4,1,1,0,0,0,1,0,1,1,1,1,0
0,88.4,38.0,0.0,34.37,0,1,3,1,1,1,1,5,2,1,0,2,3,1,1,5,0,3,0,1,0,2
1,1547.14,31.0,0.0,141.11,0,0,0,3,1,2,2,2,1,3,1,1,1,0,0,1,0,1,1,2,1,4
0,14.29,24.0,1.0,21.1,0,1,1,1,2,1,1,4,0,5,1,1,1,0,2,2,1,3,0,1,2,1
1,2007.62,49.0,0.0,288.69,0,1,1,1,0,1,0,4,1,6,2,1,1,0,2,2,3,4,2,1,2,1
0,80.27,43.0,1.0,37.64,1,2,1,0,2,1,0,4,0,2,0,1,0,2,1,2,3,3,1,0,0,1
1,1817.5,45.0,0.0,6.02,0,1,4,0,2,0,1,3,0,4,1,0,1,1,1,4,2,2,1,0,1,1
1,2033.29,50.0,1.0,11.36,0,0,0,1,0,1,1,4,2,7,0,2,1,1,0,1,3,0,1,0,2,2
0,77.84,48.0,0.0,59.21,0,3,0,0,1,1,6,3,0,2,0,3,2,2,0,1,3,2,0,1,0,2
1,1306.37,44.0,2.0,25.95,0,1,1,1,2,0,0,0,3,1,0,2,2,0,0,3,2,1,2,1,1,2
0,20.34,30.0,0.0,58.22,0,1,1,1,1,0,1,3,2,0,0,1,3,1,1,0,1,0,1,2,4,2
1,2168.98,41.0,0.0,205.25,0,0,0,0,2,2,0,3,1,5,1,2,0,4,0,4,0,2,1,1,0,2
1,1744.38,29.0,0.0,38.02,1,1,1,0,0,1,1,2,2,4,0,1,3,0,2,2,1,1,0,2,2,3
0,53.57,33.0,0.0,107.91,0,0,2,1,1,0,1,1,2,1,3,0,3,1,1,5,1,4,1,1,2,2
1,803.3,44.0,1.0,11.65,0,0,1,1,1,0,1,0,1,3,0,1,2,0,1,1,0,0,1,0,2,0
1,1401.25,22.0,0.0,24.4,0,0,0,0,1,2,0,2,0,4,0,0,2,0,3,1,1,2,0,1,0,2
1,1908.07,32.0,1.0,55.81,0,1,2,1,2,5,3,2,1,3,0,1,0,1,2,0,1,0,0,0,0,2
0,39.0,44.0,1.0,54.43,0,2,2,2,0,0,1,4,1,2,0,2,0,0,1,3,0,0,1,1,1,0
1,2216.91,39.0,2.0,297.68,0,1,1,1,1,0,1,5,0,5,3,1,1,2,4,1,1,2,2,0,0,3
1,1420.97,20.0,0.0,18.99,0,0,0,1,1,2,1,1,2,3,1,1,0,1,2,1,0,1,0,1,0,3
0,61.12,29.0,1.0,379.28,0,4,1,0,1,2,0,2,2,3,1,1,3,1,4,1,0,1,1,2,0,3
0,81.2,49.0,1.0,6.86,0,1,1,0,2,1,1,1,0,5,0,0,2,1,0,2,2,1,1,0,0,1
0,115.17,51.0,1.0,93.92,0,0,0,2,0,0,3,2,0,1,3,3,2,1,1,1,0,2,3,1,1,2
0,301.19,65.0,1.0,455.45,0,0,0,0,0,1,1,6,1,5,0,0,3,0,1,1,1,5,5,2,1,1
1,1491.83,29.0,0.0,47.59,0,1,2,1,2,1,1,2,1,2,2,3,2,0,2,1,0,0,0,1,1,1
1,1361.6,20.0,1.0,99.23,0,0,0,1,0,2,0,1,1,1,0,2,2,1,0,2,2,3,1,2,1,4
1,3149.48,31.0,0.0,8798.16,0,1,1,0,2,1,0,1,1,4,2,0,2,1,1,0,2,2,2,0,0,1
0,130.5,42.0,1.0,214.14,0,2,0,0,0,2,3,2,1,5,1,1,1,1,1,3,0,1,1,0,3,2
0,77.37,54.0,0.0,0.49,0,2,1,3,1,1,1,4,2,5,1,0,1,1,0,1,0,0,1,0,0,2
0,81.21,46.0,1.0,2.7,0,1,0,1,1,0,0,1,1,5,3,0,0,0,0,6,1,1,1,0,1,1
0,158.31,37.0,0.0,120.6,0,1,1,1,2,0,1,2,1,6,1,1,5,1,3,1,1,3,0,1,0,2
0,41.71,31.0,0.0,95.72,0,2,0,1,1,1,0,1,0,2,2,0,1,0,4,0,1,3,0,2,2,2
1,1557.48,37.0,1.0,252.03,0,0,1,0,2,1,0,0,1,5,2,1,2,1,0,4,0,0,0,0,1,3
0,43.22,26.0,0.0,126.49,0,0,0,0,1,2,0,0,3,5,0,2,4,1,2,5,1,2,1,1,1,1
0,21.42,41.0,1.0,106.88,0,0,2,4,0,0,0,2,1,4,0,2,2,0,2,1,0,3,3,0,0,1
1,1592.12,31.0,1.0,25.52,1,1,2,2,1,0,2,2,1,5,1,0,3,1,0,2,1,2,2,2,1,0
1,1250.48,58.0,0.0,137.29,1,0,1,2,2,0,0,1,1,1,1,1,2,0,2,0,2,1,0,0,2,2
1,1316.05,38.0,1.0,137.13,0,0,1,1,0,2,0,3,1,2,1,2,2,0,2,1,0,1,0,1,0,2
0,136.41,41.0,2.0,144.72,0,1,1,0,4,0,0,4,1,3,0,1,0,2,1,1,1,2,2,0,0,1
1,1088.38,24.0,0.0,6.02,0,1,2,0,0,0,0,0,1,2,1,1,1,1,1,2,2,2,0,0,1,1
0,20.87,22.0,0.0,69.29,0,1,1,2,2,4,1,3,1,3,0,0,3,0,0,2,2,3,2,2,0,1
0,86.53,41.0,1.0,98.26,0,0,0,2,1,2,2,2,0,4,1,2,3,2,2,3,0,2,2,3,2,2
1,1178.53,37.0,0.0,108.82,0,0,1,2,2,0,2,2,0,1,0,0,3,0,0,2,1,1,1,0,1,1
0,6.51,68.0,0.0,24.58,0,1,0,2,0,1,1,1,0,0,1,0,2,1,0,6,1,2,2,1,0,3
1,1760.84,45.0,0.0,87.02,0,2,0,0,1,0,1,1,0,4,0,2,2,2,1,3,1,4,2,2,0,0
0,220.0,41.0,1.0,83.36,0,1,1,2,0,0,0,6,0,4,2,0,2,2,0,1,1,3,1,0,0,1
0,70.22,53.0,0.0,207.66,0,1,2,1,2,0,0,0,1,3,1,0,0,1,0,2,0,1,3,1,2,4
1,1235.46,53.0,0.0,33.4,0,0,0,2,0,2,1,0,0,4,0,0,3,3,0,2,0,2,0,3,1,1
1,1462.69,62.0,0.0,94.51,1,1,1,2,0,0,1,0,0,2,0,1,1,0,3,1,4,3,0,1,2,3
0,46.54,27.0,0.0,93.61,0,1,1,0,1,2,0,1,0,3,1,1,0,3,0,2,2,3,1,1,0,4
0,127.75,27.0,1.0,66.41,0,1,0,2,1,2,1,2,0,7,2,1,2,0,2,0,0,2,0,0,1,2
0,310.92,33.0,0.0,139.22,0,1,1,1,0,0,0,0,4,1,2,0,6,1,0,4,0,3,3,1,2,0
0,51.79,43.0,0.0,278.54,0,1,2,2,3,1,1,2,0,3,2,3,3,0,3,1,0,0,0,1,3,4
1,2046.47,50.0,0.0,4.6,0,1,3,0,1,2,3,4,0,3,1,1,3,1,0,4,1,2,0,1,2,4
1,1635.29,35.0,0.0,886.66,0,1,1,1,0,1,1,2,1,3,0,1,2,0,2,2,0,1,4,2,0,5
