age,income,credit_score,prime_elegible,prime_card,pv,tau,categ
37.2,5888.0,367.0,1,1,3212.67,700.0,complier
36.1,1397.0,144.0,0,0,901.96,200.0,never-taker
45.0,10449.0,145.0,1,0,5001.95,200.0,never-taker
41.2,7005.0,80.0,0,0,3271.85,200.0,never-taker
34.6,9466.0,249.0,1,1,4898.07,700.0,complier
43.0,3662.0,154.0,1,0,1804.22,200.0,never-taker
38.4,5389.0,103.0,1,0,2896.43,200.0,never-taker
46.0,5547.0,104.0,0,0,3049.75,200.0,never-taker
38.9,3807.0,1.0,1,0,2785.72,200.0,never-taker
42.9,3514.0,270.0,1,0,1970.21,200.0,never-taker
41.4,964.0,506.0,0,0,1115.5,700.0,complier
44.4,721.0,39.0,0,0,1479.41,200.0,never-taker
42.0,1638.0,225.0,1,0,1589.08,200.0,never-taker
40.2,5268.0,86.0,1,0,2748.31,200.0,never-taker
40.9,3577.0,35.0,1,0,2045.19,200.0,never-taker
44.0,7499.0,27.0,0,0,2968.46,200.0,never-taker
45.4,1517.0,47.0,1,0,997.96,200.0,never-taker
51.0,7689.0,98.0,0,0,3427.65,200.0,never-taker
37.9,3951.0,223.0,1,1,2721.8900000000003,700.0000000000002,complier
41.9,6180.0,14.0,0,0,3057.01,200.0,never-taker
44.8,1025.0,95.0,0,0,872.69,200.0,never-taker
45.3,4619.0,135.0,0,0,2194.36,200.0,never-taker
49.4,13849.0,717.0,0,0,6685.39,700.0,complier
38.7,3293.0,441.0,1,1,2313.87,700.0,complier
39.4,9550.0,895.0,0,0,4384.58,700.0,complier
45.8,2675.0,504.0,1,1,1833.05,700.0,complier
44.5,4795.0,524.0,0,0,2912.77,700.0,complier
43.8,2837.0,646.0,1,1,3087.95,700.0,complier
33.0,1715.0,118.0,1,0,1022.39,199.9999999999999,never-taker
35.5,2767.0,441.0,0,0,1867.32,699.9999999999998,complier
42.3,557.0,483.0,0,0,618.13,700.0000000000001,complier
35.3,1463.0,118.0,0,0,1166.41,200.0,never-taker
42.0,2780.0,74.0,1,0,1609.2,200.0,never-taker
39.5,1245.0,697.0,1,1,2002.54,700.0,complier
42.7,2002.0,258.0,0,0,1275.96,700.0,complier
49.0,6113.0,724.0,1,1,4155.87,700.0,complier
42.5,7515.0,233.0,0,0,3608.87,200.0,never-taker
49.4,5405.0,303.0,1,0,2944.95,200.0,never-taker
38.2,2661.0,46.0,1,0,1946.77,200.0,never-taker
36.3,3493.0,409.0,1,1,2974.01,700.0,complier
39.4,16039.0,246.0,0,0,6849.39,700.0,complier
38.1,2476.0,479.0,0,0,1315.44,700.0,complier
41.5,3492.0,354.0,0,0,1937.51,700.0000000000002,complier
43.1,23942.0,90.0,0,0,10579.99,200.0,never-taker
37.1,9430.0,172.0,0,0,5076.97,200.0,never-taker
40.3,2024.0,70.0,0,0,1365.06,200.0,never-taker
46.6,22496.0,216.0,1,1,10133.43,700.0,complier
37.2,2137.0,167.0,1,0,1971.13,200.0,never-taker
35.2,1588.0,631.0,0,0,1781.62,700.0,complier
37.3,2020.0,33.0,1,0,2082.34,200.0,never-taker
32.7,5749.0,47.0,1,0,2996.53,200.0,never-taker
42.0,7061.0,432.0,1,1,3950.64,700.0,complier
41.8,13472.0,181.0,1,0,5732.74,200.0,never-taker
33.0,3496.0,790.0,0,0,2283.43,700.0,complier
35.8,2243.0,438.0,0,0,1507.71,700.0,complier
46.6,10238.0,204.0,0,0,5383.15,200.0,never-taker
44.0,13063.0,352.0,0,0,5964.67,700.0,complier
43.6,6501.0,43.0,1,0,2928.94,200.0,never-taker
40.6,5918.0,211.0,0,0,3060.61,200.0,never-taker
45.8,4779.0,452.0,1,1,3145.57,700.0,complier
37.4,2009.0,353.0,1,1,2381.59,700.0000000000002,complier
49.2,35118.0,168.0,0,0,14382.85,200.0,never-taker
48.5,675.0,76.0,0,0,161.53,199.99999999999997,never-taker
46.3,2634.0,87.0,1,0,2298.44,200.0,never-taker
39.3,753.0,105.0,0,0,719.16,200.0,never-taker
44.8,1901.0,199.0,0,0,1493.08,200.0,never-taker
39.1,3099.0,52.0,1,0,2414.31,200.0,never-taker
44.3,1384.0,370.0,0,0,1294.8,700.0,complier
47.2,1736.0,242.0,1,0,1594.1,200.0,never-taker
47.5,2280.0,510.0,0,0,1768.16,699.9999999999998,complier
41.6,5434.0,139.0,1,0,2560.72,200.0,never-taker
38.9,1850.0,141.0,1,0,1435.0,200.0,never-taker
43.2,2281.0,639.0,1,1,2829.82,700.0,complier
43.4,13458.0,228.0,0,0,5604.38,700.0,complier
45.2,2052.0,18.0,1,0,704.99,200.0,never-taker
37.5,5633.0,327.0,0,0,2588.42,700.0,complier
48.8,1506.0,680.0,1,1,1794.75,700.0,complier
34.1,2402.0,255.0,0,0,1239.24,700.0,complier
43.6,21327.0,300.0,0,0,9569.06,200.0,never-taker
34.6,2234.0,306.0,0,0,1586.5,700.0,complier
48.0,7697.0,129.0,0,0,4101.74,200.0,never-taker
41.2,876.0,497.0,1,1,1840.7,700.0,complier
45.0,7096.0,47.0,0,0,3210.56,200.0,never-taker
43.7,1011.0,28.0,0,0,246.59,200.00000000000003,never-taker
49.1,2320.0,561.0,1,1,2626.79,700.0,complier
39.9,3005.0,464.0,1,1,2790.58,700.0,complier
40.1,7472.0,292.0,0,0,3836.73,200.0,never-taker
49.3,4832.0,427.0,1,1,3240.88,700.0,complier
41.9,1344.0,16.0,0,0,1019.95,200.0,never-taker
43.0,1693.0,324.0,1,1,1673.1599999999999,699.9999999999999,complier
42.1,4303.0,313.0,1,1,2837.3,700.0,complier
41.1,3375.0,2.0,1,0,2027.42,200.0,never-taker
36.0,2829.0,109.0,1,0,1608.36,200.0,never-taker
49.8,2843.0,19.0,1,0,1282.33,200.0,never-taker
38.7,8082.0,158.0,0,0,3644.96,200.0,never-taker
35.2,2575.0,208.0,1,1,2047.45,700.0,complier
41.3,1572.0,272.0,0,0,708.23,700.0,complier
37.3,1738.0,434.0,0,0,1225.49,700.0,complier
46.7,11596.0,565.0,1,1,5657.23,700.0,complier
38.4,11371.0,326.0,0,0,5118.82,700.0,complier
45.8,975.0,348.0,1,1,1818.55,700.0,complier
40.8,8785.0,208.0,1,0,3950.6,200.00000000000045,never-taker
43.6,9425.0,145.0,0,0,4580.07,200.0,never-taker
44.5,1460.0,496.0,1,1,2204.85,700.0,complier
42.2,4603.0,78.0,1,0,2529.46,200.0,never-taker
43.5,14234.0,569.0,0,0,6287.67,700.0,complier
43.4,2405.0,84.0,1,0,1668.66,200.0,never-taker
52.8,33506.0,115.0,0,0,14582.46,200.0,never-taker
35.4,7635.0,95.0,0,0,4315.28,200.0,never-taker
42.7,554.0,535.0,1,1,1858.7,700.0,complier
49.8,4463.0,242.0,1,0,2455.35,200.0,never-taker
49.6,2933.0,436.0,0,0,1633.33,700.0,complier
42.8,5984.0,35.0,0,0,3654.7,200.0,never-taker
38.9,9975.0,287.0,1,0,5083.43,200.0,never-taker
37.1,5077.0,214.0,0,0,2776.04,200.0,never-taker
41.8,12815.0,496.0,0,0,6484.92,700.0,complier
40.7,2194.0,447.0,1,1,2265.6400000000003,700.0000000000002,complier
41.3,4388.0,204.0,0,0,2496.51,200.0,never-taker
45.2,6226.0,205.0,0,0,3168.33,200.0,never-taker
52.1,9700.0,308.0,1,1,4868.66,700.0,complier
44.2,10146.0,320.0,0,0,4457.07,700.0,complier
49.1,577.0,344.0,1,0,1257.44,200.0,never-taker
47.5,7641.0,381.0,0,0,3977.27,700.0000000000005,complier
42.2,10386.0,114.0,0,0,5256.43,200.0,never-taker
52.6,1810.0,253.0,0,0,1325.25,700.0,complier
45.9,6265.0,175.0,0,0,3589.69,200.0,never-taker
42.3,5891.0,74.0,1,0,3491.23,200.0,never-taker
43.7,3073.0,387.0,0,0,1646.33,700.0,complier
38.4,3543.0,493.0,1,1,2788.0,700.0,complier
49.1,2887.0,374.0,1,1,2951.97,700.0,complier
38.1,642.0,589.0,0,0,754.38,700.0000000000001,complier
34.5,1090.0,136.0,0,0,1368.3,200.0,never-taker
41.7,1127.0,315.0,0,0,996.35,699.9999999999999,complier
45.0,1924.0,46.0,1,0,977.79,200.0,never-taker
44.2,953.0,342.0,1,1,1559.8400000000001,700.0000000000001,complier
44.9,6459.0,3.0,0,0,3178.93,200.0,never-taker
41.9,1095.0,79.0,0,0,713.14,200.0,never-taker
37.7,738.0,418.0,1,1,1920.84,700.0,complier
47.1,1218.0,530.0,1,1,1780.26,700.0,complier
45.9,3230.0,433.0,1,1,2293.92,700.0,complier
52.1,2963.0,377.0,0,0,2104.68,700.0,complier
42.3,2406.0,228.0,0,0,1959.85,200.0,never-taker
42.1,1875.0,326.0,1,1,2392.85,700.0,complier
45.9,16286.0,761.0,1,1,6915.48,700.0,complier
44.5,5732.0,69.0,0,0,2414.93,200.0,never-taker
45.1,1031.0,157.0,0,0,652.3,200.0,never-taker
47.3,2970.0,354.0,1,1,2974.62,700.0,complier
39.8,1811.0,481.0,1,1,1898.0,700.0,complier
40.0,6603.0,3.0,0,0,3353.92,200.0,never-taker
36.7,3831.0,137.0,1,0,2559.12,200.0,never-taker
39.2,3325.0,40.0,1,0,1917.9,200.0,never-taker
46.2,921.0,43.0,1,0,1700.89,200.0,never-taker
47.2,1539.0,30.0,0,0,1516.64,200.0,never-taker
41.4,729.0,130.0,0,0,1263.84,200.0,never-taker
47.7,3359.0,37.0,1,0,1862.42,200.0,never-taker
42.6,6592.0,122.0,1,0,3356.04,200.0,never-taker
41.8,2951.0,169.0,1,0,1834.21,200.0,never-taker
37.9,690.0,158.0,1,0,673.31,200.0,never-taker
37.2,7796.0,203.0,1,1,3914.09,700.0,complier
39.8,1634.0,687.0,0,0,1419.8,700.0000000000002,complier
40.7,1907.0,113.0,0,0,1372.56,200.0,never-taker
41.0,9475.0,238.0,1,0,4977.72,200.0,never-taker
45.4,1971.0,350.0,1,1,2331.34,700.0000000000002,complier
52.6,5737.0,316.0,0,0,3077.13,700.0,complier
44.6,869.0,153.0,1,0,1122.79,200.0,never-taker
41.8,1375.0,188.0,1,1,1364.52,700.0,complier
50.5,9410.0,234.0,0,0,4734.39,200.0,never-taker
43.4,2848.0,198.0,1,0,1809.39,200.0,never-taker
45.7,5772.0,329.0,1,1,3383.01,700.0,complier
37.2,751.0,67.0,0,0,471.51,200.0,never-taker
44.3,4413.0,25.0,0,0,2122.96,200.0,never-taker
42.0,4067.0,360.0,0,0,2115.23,700.0,complier
37.4,2685.0,403.0,0,0,1541.99,699.9999999999998,complier
37.0,28160.0,383.0,1,1,12635.5,700.0,complier
45.7,6908.0,224.0,0,0,2983.87,700.0,complier
36.8,2149.0,393.0,1,1,2342.42,700.0,complier
36.0,1419.0,580.0,1,1,1944.38,700.0,complier
40.1,7806.0,148.0,1,0,3420.14,200.0,never-taker
44.5,1673.0,39.0,1,0,1636.58,200.0,never-taker
45.6,3483.0,59.0,1,0,2251.14,200.0,never-taker
44.7,9715.0,95.0,1,0,4443.05,200.0,never-taker
41.4,12091.0,115.0,0,0,5384.41,200.0,never-taker
45.0,4425.0,495.0,0,0,2164.0,700.0,complier
36.8,12726.0,3.0,1,0,5878.52,200.0,never-taker
31.9,881.0,612.0,0,0,650.26,700.0,complier
35.6,910.0,290.0,0,0,862.34,700.0000000000001,complier
35.8,2606.0,491.0,1,1,2756.52,700.0,complier
49.7,5876.0,101.0,1,0,2766.07,200.0,never-taker
38.9,937.0,357.0,1,1,1644.6,699.9999999999999,complier
47.8,3152.0,313.0,1,1,1855.98,700.0,complier
45.6,593.0,302.0,0,0,931.63,200.0000000000001,never-taker
45.4,2409.0,764.0,1,1,2749.49,700.0,complier
41.5,2785.0,224.0,0,0,1504.64,700.0000000000002,complier
43.9,7757.0,36.0,0,0,3493.45,200.0,never-taker
45.1,2089.0,215.0,0,0,1469.56,200.0,never-taker
41.9,7977.0,44.0,1,0,3459.24,200.0,never-taker
34.2,1557.0,103.0,1,0,947.65,200.0000000000001,never-taker
44.2,2982.0,214.0,1,0,1945.63,200.0,never-taker
39.3,6232.0,378.0,1,1,4078.03,700.0,complier
38.9,8929.0,38.0,1,0,3784.28,200.0,never-taker
47.5,3226.0,162.0,1,0,1752.71,200.0,never-taker
45.4,2329.0,81.0,0,0,1703.19,200.0,never-taker
41.6,3633.0,372.0,0,0,1785.14,700.0000000000002,complier
37.3,3619.0,540.0,0,0,1914.71,700.0,complier
41.0,2231.0,199.0,0,0,2041.11,199.99999999999977,never-taker
42.2,4681.0,130.0,1,0,2633.68,200.0,never-taker
43.7,4544.0,358.0,0,0,2698.03,700.0,complier
41.0,1616.0,358.0,0,0,1673.32,699.9999999999998,complier
46.9,1578.0,465.0,0,0,1324.86,700.0,complier
39.5,507.0,336.0,0,0,881.51,700.0,complier
37.4,8486.0,46.0,1,0,4168.24,200.0,never-taker
44.1,1463.0,176.0,0,0,685.17,200.0,never-taker
49.6,5645.0,176.0,1,0,2631.8,200.0,never-taker
43.7,4188.0,22.0,0,0,1906.87,200.0,never-taker
44.9,5056.0,398.0,1,1,3083.51,700.0,complier
43.8,3911.0,663.0,1,1,2318.2200000000003,700.0000000000002,complier
40.7,1569.0,407.0,0,0,1631.76,700.0000000000002,complier
45.3,3223.0,340.0,0,0,1691.97,700.0000000000002,complier
39.6,4842.0,664.0,0,0,2636.96,700.0,complier
37.3,3227.0,106.0,0,0,1877.29,200.0,never-taker
36.2,3801.0,103.0,1,0,2068.03,200.0,never-taker
36.9,3677.0,381.0,0,0,1587.99,699.9999999999998,complier
39.5,1309.0,84.0,0,0,1267.33,200.0,never-taker
50.5,1593.0,10.0,1,0,1052.91,200.0,never-taker
48.1,566.0,465.0,1,1,1330.29,700.0,complier
41.5,8211.0,227.0,1,1,3905.94,700.0,complier
43.5,10800.0,175.0,0,0,4669.51,200.0,never-taker
46.8,8077.0,243.0,1,1,4008.89,700.0,complier
44.1,7040.0,425.0,1,1,3824.01,700.0,complier
37.1,1004.0,374.0,1,1,1111.97,700.0,complier
56.5,1901.0,89.0,1,0,1645.51,200.0,never-taker
45.6,2775.0,71.0,1,0,2096.3,200.0,never-taker
45.6,6764.0,33.0,0,0,3204.95,200.0,never-taker
37.7,648.0,128.0,1,0,1186.25,200.0,never-taker
42.7,4654.0,136.0,0,0,2836.07,200.0,never-taker
41.4,13004.0,44.0,0,0,5971.89,200.0,never-taker
36.5,3826.0,283.0,1,1,2676.1,700.0,complier
41.9,1964.0,516.0,1,1,1996.53,700.0,complier
42.3,2270.0,26.0,0,0,1520.72,200.0,never-taker
35.9,3654.0,563.0,0,0,2499.04,700.0,complier
40.9,5296.0,256.0,1,0,3348.2,200.0,never-taker
42.8,2001.0,69.0,1,0,1161.0,200.0,never-taker
40.5,832.0,359.0,1,1,1458.06,700.0,complier
48.1,2400.0,487.0,1,1,2318.98,700.0,complier
35.9,6260.0,57.0,1,0,2425.43,200.0,never-taker
42.1,721.0,399.0,0,0,539.73,700.0,complier
45.0,5817.0,466.0,1,1,3353.6,700.0,complier
42.3,6017.0,2.0,1,0,3575.99,200.0,never-taker
38.6,1344.0,254.0,1,1,1597.5900000000001,700.0000000000001,complier
41.8,4853.0,19.0,0,0,2160.65,200.0,never-taker
48.1,2198.0,471.0,0,0,1746.34,700.0000000000002,complier
47.5,3653.0,434.0,1,1,2397.67,700.0,complier
39.1,2245.0,9.0,1,0,1311.78,200.0,never-taker
47.0,5299.0,247.0,1,0,2839.74,200.0,never-taker
39.3,3623.0,337.0,0,0,2339.23,700.0,complier
41.8,3742.0,65.0,1,0,1791.39,200.0,never-taker
39.4,1109.0,156.0,0,0,1840.08,200.0,never-taker
33.4,4582.0,38.0,0,0,2493.17,200.0,never-taker
39.5,10691.0,650.0,1,1,5498.37,700.0,complier
43.0,7877.0,86.0,1,0,4322.6,200.0,never-taker
46.2,524.0,605.0,0,0,1017.5,700.0,complier
38.3,3309.0,262.0,0,0,1577.44,700.0,complier
46.0,26508.0,122.0,0,0,11860.5,200.0,never-taker
36.0,10770.0,438.0,0,0,4271.44,700.0,complier
37.0,4572.0,71.0,1,0,2564.62,200.0,never-taker
38.9,20138.0,392.0,1,1,9865.85,700.0,complier
43.0,4272.0,214.0,1,0,2808.05,200.0,never-taker
47.5,13296.0,254.0,1,0,6344.83,200.0,never-taker
46.6,1372.0,333.0,0,0,763.37,699.9999999999999,complier
49.3,12759.0,169.0,0,0,6524.2,200.0,never-taker
46.7,9442.0,423.0,0,0,4503.23,700.0,complier
48.0,6169.0,435.0,0,0,2592.24,700.0,complier
39.2,2844.0,469.0,1,1,2012.6,700.0,complier
37.9,2862.0,40.0,0,0,1533.59,200.0,never-taker
45.9,3388.0,275.0,0,0,2423.45,700.0,complier
46.8,3609.0,470.0,0,0,2448.21,700.0,complier
41.7,759.0,317.0,0,0,1020.51,700.0,complier
47.2,922.0,657.0,1,1,2093.7,699.9999999999998,complier
45.0,20542.0,331.0,1,1,9955.98,700.0,complier
45.4,1102.0,113.0,1,0,1311.24,200.0,never-taker
46.6,12655.0,543.0,0,0,5439.24,700.0,complier
42.1,16583.0,189.0,1,0,7203.98,200.0,never-taker
39.5,1386.0,161.0,0,0,1511.28,200.0,never-taker
40.2,3941.0,91.0,0,0,2645.46,200.0,never-taker
39.5,971.0,609.0,1,1,1117.91,700.0,complier
45.8,4895.0,13.0,0,0,1915.45,199.99999999999977,never-taker
41.2,785.0,35.0,1,0,581.11,200.0,never-taker
37.3,4518.0,605.0,0,0,2757.22,700.0,complier
43.8,5164.0,386.0,0,0,2501.71,700.0,complier
47.6,911.0,453.0,1,1,2076.02,700.0,complier
50.8,10262.0,262.0,1,0,4772.23,200.0,never-taker
34.6,1038.0,501.0,1,1,1803.83,700.0,complier
40.0,11028.0,299.0,1,1,5676.12,700.0,complier
40.8,3921.0,262.0,0,0,2408.21,200.0,never-taker
40.5,19403.0,85.0,1,0,7709.03,200.0,never-taker
38.3,1562.0,569.0,0,0,650.15,700.0000000000001,complier
39.4,5529.0,467.0,0,0,2646.73,700.0,complier
41.1,2211.0,596.0,0,0,890.94,700.0,complier
42.4,4401.0,136.0,0,0,2692.44,200.0,never-taker
36.3,4460.0,18.0,0,0,1785.45,200.0,never-taker
40.5,13864.0,478.0,0,0,6122.43,700.0,complier
39.5,4011.0,347.0,1,1,3223.32,700.0,complier
41.7,4672.0,221.0,1,0,2481.65,200.0,never-taker
42.4,1898.0,489.0,0,0,1054.71,700.0,complier
37.3,6626.0,221.0,0,0,3219.73,200.0,never-taker
41.7,8131.0,40.0,1,0,3830.59,200.0,never-taker
38.7,2489.0,242.0,1,1,2368.44,700.0,complier
42.3,5231.0,9.0,1,0,2673.53,200.0,never-taker
46.7,2202.0,766.0,1,1,2163.1099999999997,699.9999999999998,complier
40.6,3309.0,90.0,1,0,1768.71,200.0,never-taker
39.1,2512.0,194.0,1,0,1694.7,200.0,never-taker
45.0,6411.0,47.0,1,0,2978.61,200.0,never-taker
38.0,2705.0,82.0,1,0,1756.39,200.0,never-taker
43.2,1335.0,343.0,0,0,1886.64,200.00000000000023,never-taker
40.2,4570.0,33.0,0,0,2253.12,200.0,never-taker
46.9,2825.0,251.0,0,0,2124.38,200.0,never-taker
37.8,933.0,34.0,0,0,877.89,199.9999999999999,never-taker
32.4,1840.0,646.0,0,0,1508.05,700.0000000000002,complier
41.6,4683.0,275.0,0,0,3001.26,700.0,complier
40.9,3495.0,483.0,0,0,2236.29,700.0,complier
41.0,6663.0,399.0,1,1,4741.1,700.0000000000005,complier
45.4,16229.0,20.0,0,0,7279.61,200.0,never-taker
45.7,1836.0,221.0,1,1,1367.22,700.0,complier
35.8,1191.0,99.0,0,0,1452.28,200.0,never-taker
40.5,905.0,224.0,0,0,1009.24,700.0,complier
43.1,4647.0,99.0,1,0,2275.88,200.0,never-taker
38.9,2238.0,157.0,0,0,1501.28,200.0,never-taker
45.2,2518.0,441.0,1,1,2525.3599999999997,699.9999999999998,complier
41.1,1276.0,568.0,1,1,2011.58,700.0,complier
41.5,7251.0,106.0,1,0,4046.87,200.0,never-taker
40.8,1376.0,374.0,1,1,1909.12,700.0,complier
39.1,4955.0,469.0,1,1,3909.49,700.0,complier
44.4,7081.0,317.0,0,0,3157.27,700.0,complier
41.7,13667.0,8.0,1,0,6163.26,200.0,never-taker
45.7,3288.0,470.0,0,0,2464.81,700.0,complier
34.6,1309.0,416.0,1,1,1751.27,700.0,complier
41.2,792.0,131.0,1,0,269.3,200.0,never-taker
39.6,2004.0,4.0,0,0,1605.58,200.0,never-taker
48.8,1463.0,40.0,0,0,909.03,200.0,never-taker
41.3,1238.0,37.0,1,0,1321.22,200.0,never-taker
43.5,6478.0,64.0,0,0,3429.35,200.0,never-taker
39.2,6815.0,101.0,1,0,2577.41,200.0,never-taker
38.7,814.0,170.0,1,0,792.01,200.0,never-taker
42.3,5128.0,453.0,1,1,2858.95,700.0,complier
44.4,6159.0,298.0,1,1,3552.23,700.0,complier
41.6,3242.0,35.0,0,0,1204.03,200.0,never-taker
41.6,17084.0,33.0,1,0,7693.09,200.0,never-taker
48.4,8876.0,42.0,1,0,4422.63,200.0,never-taker
36.2,2100.0,546.0,1,1,2494.65,700.0,complier
38.6,4188.0,6.0,1,0,2036.93,200.00000000000023,never-taker
38.8,2303.0,37.0,1,0,1935.69,200.0,never-taker
41.3,1866.0,134.0,0,0,1510.34,200.0,never-taker
44.1,845.0,33.0,0,0,781.96,200.0,never-taker
42.3,2267.0,104.0,0,0,1476.77,200.0,never-taker
39.5,1130.0,160.0,1,0,402.13,200.0,never-taker
46.5,5624.0,124.0,1,0,2951.69,200.0,never-taker
43.7,1309.0,776.0,1,1,1960.4,700.0,complier
30.8,720.0,451.0,1,1,1484.76,700.0,complier
40.3,8935.0,330.0,0,0,3987.05,700.0,complier
43.0,2361.0,455.0,0,0,1459.86,699.9999999999998,complier
37.7,4269.0,361.0,0,0,2436.52,700.0,complier
41.5,5431.0,20.0,1,0,2440.85,200.0,never-taker
35.9,2793.0,407.0,0,0,1826.15,700.0,complier
48.5,11746.0,488.0,0,0,4741.92,700.0,complier
38.1,12476.0,382.0,0,0,5353.11,700.0,complier
40.8,2321.0,365.0,0,0,1588.78,699.9999999999998,complier
33.5,10522.0,255.0,0,0,5082.05,700.0,complier
42.6,20041.0,396.0,0,0,8800.08,700.0,complier
37.3,5454.0,169.0,0,0,2400.78,200.0,never-taker
38.1,2048.0,16.0,1,0,1847.87,200.0,never-taker
46.9,14809.0,33.0,0,0,6944.77,200.0,never-taker
43.2,2491.0,398.0,1,1,2459.65,700.0,complier
40.1,3098.0,502.0,0,0,1576.44,700.0,complier
42.8,4169.0,90.0,1,0,1754.8,200.0,never-taker
37.3,2015.0,205.0,0,0,854.4,700.0000000000001,complier
43.2,1720.0,362.0,0,0,1437.83,700.0,complier
38.5,557.0,6.0,0,0,1095.88,200.0,never-taker
40.9,4602.0,377.0,0,0,2254.31,700.0,complier
45.2,770.0,120.0,1,0,1040.45,200.0,never-taker
42.0,3321.0,259.0,1,1,2659.81,700.0,complier
36.4,2291.0,198.0,1,0,1540.54,200.0,never-taker
40.5,2330.0,471.0,1,1,2670.23,700.0,complier
39.3,909.0,5.0,0,0,1494.88,200.0,never-taker
34.0,4507.0,56.0,0,0,2146.27,200.0,never-taker
48.7,6488.0,216.0,0,0,3655.88,200.0,never-taker
38.6,503.0,665.0,1,1,1109.97,700.0,complier
49.0,855.0,195.0,0,0,1379.76,200.0,never-taker
41.8,3215.0,341.0,1,1,2677.59,700.0000000000002,complier
40.4,12647.0,535.0,0,0,5332.62,700.0,complier
48.0,2476.0,278.0,1,1,2106.1400000000003,700.0000000000002,complier
36.3,1918.0,381.0,1,1,1820.39,700.0,complier
44.6,2621.0,538.0,1,1,3089.33,700.0,complier
42.2,1846.0,133.0,0,0,1456.95,200.0,never-taker
45.9,8522.0,261.0,0,0,4108.95,700.0,complier
39.4,3598.0,19.0,1,0,2365.57,200.0,never-taker
33.8,5329.0,125.0,1,0,2879.44,200.0,never-taker
46.8,1703.0,203.0,0,0,1780.99,200.0,never-taker
47.9,610.0,438.0,0,0,745.57,700.0000000000001,complier
41.8,725.0,370.0,0,0,1045.91,700.0,complier
41.0,4115.0,357.0,0,0,2189.84,700.0,complier
43.8,3255.0,82.0,0,0,2069.47,200.0,never-taker
42.8,775.0,218.0,0,0,800.21,200.0,never-taker
44.9,6620.0,98.0,0,0,2956.15,200.0,never-taker
39.3,809.0,83.0,1,0,479.93,200.00000000000006,never-taker
40.8,8498.0,18.0,0,0,4296.26,200.0,never-taker
46.7,2507.0,356.0,1,1,1968.41,700.0,complier
46.7,5880.0,248.0,1,0,3374.31,200.0,never-taker
37.7,3561.0,85.0,1,0,2364.13,200.0,never-taker
43.2,2970.0,642.0,0,0,1512.52,700.0,complier
41.6,7061.0,719.0,1,1,4600.96,700.0,complier
45.0,1192.0,102.0,0,0,1538.78,200.0,never-taker
33.1,3165.0,256.0,1,1,2465.59,700.0000000000002,complier
42.5,1672.0,569.0,0,0,1103.53,700.0,complier
41.1,1766.0,449.0,1,1,2034.43,700.0,complier
42.4,3550.0,96.0,1,0,1749.67,200.0,never-taker
47.6,7509.0,14.0,0,0,3672.95,200.0,never-taker
34.8,10022.0,308.0,0,0,4834.11,700.0,complier
37.1,1307.0,342.0,1,1,1594.03,700.0,complier
41.4,5926.0,70.0,0,0,3114.12,200.0,never-taker
38.3,2421.0,100.0,1,0,1097.61,200.0,never-taker
42.0,6031.0,3.0,1,0,2798.58,200.0,never-taker
44.5,3351.0,208.0,0,0,1929.4,200.0,never-taker
41.0,3262.0,169.0,0,0,1515.76,200.0,never-taker
43.0,10917.0,57.0,0,0,5067.26,200.0,never-taker
47.7,2229.0,44.0,1,0,1306.86,200.0,never-taker
47.3,2796.0,59.0,0,0,1463.48,200.0,never-taker
35.9,6946.0,146.0,0,0,3818.83,200.0,never-taker
39.6,4615.0,101.0,1,0,2652.29,200.0,never-taker
50.3,3260.0,133.0,0,0,1682.0,200.0,never-taker
40.4,955.0,533.0,0,0,697.69,700.0,complier
40.8,531.0,406.0,1,1,1236.65,700.0000000000001,complier
43.4,2003.0,132.0,0,0,1225.54,200.0,never-taker
39.5,1153.0,270.0,1,1,1930.34,700.0,complier
41.3,891.0,56.0,1,0,1038.74,200.0,never-taker
49.3,3360.0,121.0,0,0,1715.93,200.0,never-taker
46.7,13943.0,264.0,0,0,6467.34,200.0,never-taker
47.4,10281.0,495.0,0,0,4266.67,700.0,complier
42.2,8150.0,62.0,1,0,3910.36,200.00000000000045,never-taker
37.4,3703.0,596.0,1,1,3199.1,700.0,complier
41.4,2904.0,351.0,1,1,2313.27,700.0,complier
36.2,2150.0,93.0,0,0,931.37,199.9999999999999,never-taker
42.7,4600.0,563.0,0,0,1639.29,700.0,complier
42.0,5688.0,587.0,0,0,3022.67,700.0,complier
33.2,805.0,461.0,0,0,1165.41,700.0,complier
45.7,610.0,270.0,0,0,1473.22,200.0,never-taker
45.0,1050.0,488.0,1,1,1506.5700000000002,700.0000000000001,complier
39.7,641.0,208.0,0,0,572.02,700.0,complier
43.3,2202.0,566.0,1,1,2088.59,700.0000000000002,complier
42.6,4821.0,16.0,0,0,3145.32,200.0,never-taker
42.7,14478.0,181.0,1,0,6590.16,200.0,never-taker
39.1,7331.0,560.0,0,0,4126.9,700.0,complier
43.9,1795.0,553.0,1,1,1797.01,700.0,complier
37.3,636.0,613.0,1,1,1709.46,700.0,complier
38.5,863.0,448.0,1,1,1321.95,700.0,complier
39.2,3813.0,104.0,1,0,2072.86,200.0,never-taker
42.0,3613.0,341.0,0,0,2333.4,700.0,complier
40.6,1681.0,13.0,0,0,1844.81,200.0,never-taker
37.6,2947.0,380.0,1,1,2122.67,700.0,complier
37.4,2403.0,10.0,0,0,1498.21,200.0,never-taker
